return_id,order_id,return_date,return_reason,return_quantity,refund_amount
RET-002292,ORD-0032689,2023-12-06,Size Issue,1,4959.0
RET-002293,ORD-0032723,2022-09-11,Changed Mind,1,6479.0
RET-002294,ORD-0032733,2023-06-07,Damaged Product,2,198.0
RET-002295,ORD-0032740,2023-12-03,Size Issue,1,1877.65
RET-002296,ORD-0032741,2022-11-11,Quality Issue,2,844.2
RET-002297,ORD-0032747,2024-05-20,Other,1,539.0
RET-002298,ORD-0032749,2023-07-26,Quality Issue,1,279.65
RET-002299,ORD-0032750,2024-01-19,Late Delivery,1,2559.0
RET-002300,ORD-0032755,2023-12-01,Quality Issue,1,535.2
RET-002301,ORD-0032758,2022-07-11,Quality Issue,3,5754.15
RET-002302,ORD-0032770,2024-05-04,Quality Issue,1,926.1
RET-002303,ORD-0032771,2022-06-11,Size Issue,1,1499.0
RET-002304,ORD-0032772,2024-01-03,Size Issue,1,639.0
RET-002305,ORD-0032773,2022-12-06,Size Issue,1,493.05
RET-002306,ORD-0032846,2023-01-10,Damaged Product,1,759.0
RET-002307,ORD-0032853,2023-10-29,Size Issue,1,1333.65
RET-002308,ORD-0032897,2024-11-04,Damaged Product,1,5337.15
RET-002309,ORD-0032938,2022-06-04,Changed Mind,1,493.05
RET-002310,ORD-0032958,2023-01-16,Damaged Product,1,312.55
RET-002311,ORD-0032971,2023-09-01,Damaged Product,1,169.0
RET-002312,ORD-0033002,2024-12-29,Damaged Product,1,567.2
RET-002313,ORD-0033006,2024-07-22,Damaged Product,1,854.05
RET-002314,ORD-0033018,2024-05-19,Damaged Product,1,377.1
RET-002315,ORD-0033024,2024-12-14,Damaged Product,1,616.55
RET-002316,ORD-0033026,2024-02-15,Late Delivery,1,1583.1
RET-002317,ORD-0033032,2022-11-28,Late Delivery,1,1169.0
RET-002318,ORD-0033035,2024-07-27,Damaged Product,1,987.05
RET-002319,ORD-0033041,2022-06-09,Wrong Product,1,1299.0
RET-002320,ORD-0033051,2024-08-03,Wrong Product,1,1419.0
RET-002321,ORD-0033067,2024-08-24,Damaged Product,1,99.0
RET-002322,ORD-0033080,2022-08-14,Quality Issue,1,1299.0
RET-002323,ORD-0033105,2022-12-02,Damaged Product,1,1691.1
RET-002324,ORD-0033111,2024-01-18,Quality Issue,1,3302.1
RET-002325,ORD-0033127,2024-02-13,Size Issue,1,599.2
RET-002326,ORD-0033152,2023-07-27,Size Issue,1,1262.55
RET-002327,ORD-0033169,2022-04-26,Quality Issue,1,509.15
RET-002328,ORD-0033177,2022-05-23,Damaged Product,1,80.0
RET-002329,ORD-0033185,2024-11-25,Size Issue,1,1274.15
RET-002330,ORD-0033235,2024-05-17,Wrong Product,1,3049.0
RET-002331,ORD-0033240,2024-01-14,Changed Mind,3,3075.15
RET-002332,ORD-0033250,2023-12-19,Quality Issue,1,2935.2
RET-002333,ORD-0033315,2024-05-20,Wrong Product,1,3129.0
RET-002334,ORD-0033320,2022-05-30,Damaged Product,1,9993.05
RET-002335,ORD-0033355,2024-03-15,Wrong Product,2,492.1
RET-002336,ORD-0033367,2024-05-18,Late Delivery,1,2906.15
RET-002337,ORD-0033409,2023-06-12,Late Delivery,1,255.55
RET-002338,ORD-0033426,2022-10-20,Size Issue,2,9918.0
RET-002339,ORD-0033441,2022-05-21,Wrong Product,1,1909.0
RET-002340,ORD-0033469,2022-08-19,Quality Issue,4,636.0
RET-002341,ORD-0033474,2023-02-06,Size Issue,2,1838.0
RET-002342,ORD-0033481,2023-11-14,Late Delivery,1,2510.1
RET-002343,ORD-0033488,2024-03-07,Wrong Product,4,3356.0
RET-002344,ORD-0033536,2022-07-26,Wrong Product,1,349.0
RET-002345,ORD-0033568,2023-04-23,Size Issue,1,483.55
RET-002346,ORD-0033574,2024-07-07,Damaged Product,1,599.0
RET-002347,ORD-0033577,2024-11-26,Late Delivery,2,484.2
RET-002348,ORD-0033612,2024-10-27,Quality Issue,1,68.0
RET-002349,ORD-0033617,2023-06-25,Damaged Product,1,30019.05
RET-002350,ORD-0033620,2022-11-22,Damaged Product,1,704.65
RET-002351,ORD-0033626,2022-10-30,Changed Mind,1,459.0
RET-002352,ORD-0033660,2023-03-06,Quality Issue,1,399.0
RET-002353,ORD-0033670,2024-06-12,Damaged Product,1,379.0
RET-002354,ORD-0033681,2024-08-02,Changed Mind,1,1169.0
RET-002355,ORD-0033685,2024-05-31,Wrong Product,3,427.5
RET-002356,ORD-0033687,2023-02-04,Size Issue,1,1110.55
RET-002357,ORD-0033691,2024-04-19,Damaged Product,2,638.0
RET-002358,ORD-0033693,2023-01-02,Damaged Product,1,3719.0
RET-002359,ORD-0033704,2023-12-21,Damaged Product,1,749.55
RET-002360,ORD-0033755,2024-12-06,Quality Issue,1,2259.0
RET-002361,ORD-0033759,2022-05-15,Late Delivery,1,3671.1
RET-002362,ORD-0033811,2023-10-28,Quality Issue,1,1525.3
RET-002363,ORD-0033816,2024-01-21,Quality Issue,2,1138.0
RET-002364,ORD-0033834,2023-04-19,Damaged Product,1,649.0
RET-002365,ORD-0033855,2023-01-30,Damaged Product,1,466.65
RET-002366,ORD-0033862,2024-11-16,Changed Mind,1,471.2
RET-002367,ORD-0033881,2024-11-13,Damaged Product,1,296.1
RET-002368,ORD-0033888,2024-09-10,Damaged Product,1,255.55
RET-002369,ORD-0033891,2024-11-22,Late Delivery,2,4210.2
RET-002370,ORD-0033915,2024-09-06,Size Issue,1,2141.1
RET-002371,ORD-0033925,2024-05-31,Late Delivery,1,1316.65
RET-002372,ORD-0033947,2023-10-18,Size Issue,1,2789.1
RET-002373,ORD-0033961,2024-07-09,Late Delivery,1,649.0
RET-002374,ORD-0033997,2023-10-29,Damaged Product,1,629.1
RET-002375,ORD-0034013,2023-04-25,Late Delivery,1,629.0
RET-002376,ORD-0034016,2024-08-12,Other,2,1338.0
RET-002377,ORD-0034028,2024-04-28,Size Issue,1,1079.0
RET-002378,ORD-0034033,2023-03-25,Size Issue,1,1490.55
RET-002379,ORD-0034055,2024-09-27,Changed Mind,1,673.55
RET-002380,ORD-0034069,2024-05-07,Quality Issue,1,413.1
RET-002381,ORD-0034075,2024-01-17,Late Delivery,1,459.0
RET-002382,ORD-0034079,2024-01-16,Damaged Product,1,509.15
RET-002383,ORD-0034100,2023-10-30,Damaged Product,1,60.0
RET-002384,ORD-0034116,2022-06-10,Size Issue,1,3409.0
RET-002385,ORD-0034118,2024-06-02,Changed Mind,1,259.0
RET-002386,ORD-0034135,2024-11-08,Size Issue,1,611.1
RET-002387,ORD-0034144,2024-10-22,Size Issue,1,2459.0
RET-002388,ORD-0034190,2023-11-07,Other,2,5344.2
RET-002389,ORD-0034204,2023-07-04,Changed Mind,1,3519.0
RET-002390,ORD-0034219,2024-09-24,Size Issue,2,1727.1
RET-002391,ORD-0034235,2024-05-01,Quality Issue,1,1386.05
RET-002392,ORD-0034240,2024-06-17,Size Issue,1,699.0
RET-002393,ORD-0034252,2024-05-27,Damaged Product,3,3237.0
RET-002394,ORD-0034259,2024-01-01,Changed Mind,1,1006.05
RET-002395,ORD-0034272,2022-12-11,Late Delivery,1,22239.0
RET-002396,ORD-0034281,2022-12-25,Wrong Product,1,142.5
RET-002397,ORD-0034293,2023-05-03,Changed Mind,1,8629.0
RET-002398,ORD-0034297,2024-03-23,Size Issue,4,6076.2
RET-002399,ORD-0034310,2024-09-06,Quality Issue,3,2007.0
RET-002400,ORD-0034317,2022-08-12,Size Issue,1,1571.65
RET-002401,ORD-0034319,2024-04-15,Size Issue,1,2179.0
RET-002402,ORD-0034323,2023-06-09,Damaged Product,1,2136.55
RET-002403,ORD-0034328,2024-05-16,Quality Issue,1,584.1
RET-002404,ORD-0034331,2022-11-10,Quality Issue,1,422.1
RET-002405,ORD-0034333,2024-06-21,Quality Issue,1,1599.0
RET-002406,ORD-0034368,2022-11-12,Size Issue,1,906.75
RET-002407,ORD-0034386,2023-09-05,Changed Mind,1,1286.1
RET-002408,ORD-0034412,2024-03-16,Other,1,404.1
RET-002409,ORD-0034416,2023-03-10,Changed Mind,1,1061.1
RET-002410,ORD-0034462,2024-08-29,Damaged Product,1,1039.0
RET-002411,ORD-0034474,2022-05-12,Size Issue,2,1103.3
RET-002412,ORD-0034479,2022-10-28,Damaged Product,1,14330.15
RET-002413,ORD-0034507,2024-03-26,Changed Mind,1,920.55
RET-002414,ORD-0034511,2024-04-17,Wrong Product,1,1399.0
RET-002415,ORD-0034517,2024-08-03,Size Issue,1,2303.1
RET-002416,ORD-0034529,2024-02-06,Changed Mind,1,2792.05
RET-002417,ORD-0034533,2024-05-24,Late Delivery,2,9798.0
RET-002418,ORD-0034534,2024-03-14,Other,1,619.0
RET-002419,ORD-0034541,2024-07-08,Quality Issue,1,531.05
RET-002420,ORD-0034548,2022-12-14,Quality Issue,1,399.0
RET-002421,ORD-0034555,2022-04-05,Late Delivery,1,1148.55
RET-002422,ORD-0034564,2023-08-05,Quality Issue,2,598.0
RET-002423,ORD-0034569,2023-04-25,Size Issue,2,1470.4
RET-002424,ORD-0034595,2023-10-01,Other,2,4918.0
RET-002425,ORD-0034614,2023-10-18,Damaged Product,2,403.5
RET-002426,ORD-0034626,2023-04-29,Quality Issue,1,255.55
RET-002427,ORD-0034628,2024-04-11,Late Delivery,1,1785.05
RET-002428,ORD-0034635,2024-08-23,Quality Issue,1,559.0
RET-002429,ORD-0034642,2023-08-14,Quality Issue,1,569.0
RET-002430,ORD-0034660,2023-11-13,Other,1,866.15
RET-002431,ORD-0034666,2023-04-19,Quality Issue,1,1499.0
RET-002432,ORD-0034674,2023-12-17,Changed Mind,1,1599.0
RET-002433,ORD-0034687,2023-10-08,Changed Mind,1,63.0
RET-002434,ORD-0034692,2024-07-05,Quality Issue,1,1984.55
RET-002435,ORD-0034699,2023-12-15,Quality Issue,1,636.65
RET-002436,ORD-0034719,2023-11-14,Quality Issue,1,2303.1
RET-002437,ORD-0034723,2022-06-08,Wrong Product,1,1255.2
RET-002438,ORD-0034732,2024-03-07,Wrong Product,1,4349.0
RET-002439,ORD-0034741,2024-11-14,Damaged Product,1,1988.1
RET-002440,ORD-0034751,2024-02-18,Changed Mind,1,1832.55
RET-002441,ORD-0034757,2023-02-18,Damaged Product,1,399.0
RET-002442,ORD-0034772,2024-11-11,Damaged Product,1,557.1
RET-002443,ORD-0034794,2024-11-24,Other,1,1499.0
RET-002444,ORD-0034829,2024-05-25,Damaged Product,1,4819.0
RET-002445,ORD-0034839,2024-06-13,Quality Issue,1,2369.0
RET-002446,ORD-0034854,2023-09-14,Changed Mind,1,4473.55
RET-002447,ORD-0034865,2023-01-12,Changed Mind,1,109.0
RET-002448,ORD-0034871,2024-05-21,Late Delivery,1,669.0
RET-002449,ORD-0034883,2023-11-29,Late Delivery,1,1970.1
RET-002450,ORD-0034884,2023-10-10,Quality Issue,2,3551.3
RET-002451,ORD-0034888,2024-10-20,Size Issue,1,476.1
RET-002452,ORD-0034890,2024-11-29,Size Issue,1,2897.65
RET-002453,ORD-0034895,2024-07-14,Quality Issue,1,849.0
RET-002454,ORD-0034902,2024-06-18,Other,1,1929.0
RET-002455,ORD-0034911,2022-01-12,Changed Mind,1,509.0
RET-002456,ORD-0034915,2023-10-19,Late Delivery,1,367.2
RET-002457,ORD-0034942,2023-01-16,Late Delivery,1,296.1
RET-002458,ORD-0034959,2023-10-17,Quality Issue,1,906.75
RET-002459,ORD-0034962,2023-08-23,Quality Issue,1,531.05
RET-002460,ORD-0034972,2023-03-22,Wrong Product,2,718.0
RET-002461,ORD-0034976,2022-06-19,Changed Mind,1,669.0
RET-002462,ORD-0034988,2024-01-12,Size Issue,1,186.15
RET-002463,ORD-0035002,2024-07-25,Quality Issue,1,3263.2
RET-002464,ORD-0035031,2024-04-25,Wrong Product,1,1039.0
RET-002465,ORD-0035034,2023-08-25,Wrong Product,2,4318.0
RET-002466,ORD-0035035,2023-05-17,Size Issue,1,1199.0
RET-002467,ORD-0035060,2024-04-14,Damaged Product,1,1120.05
RET-002468,ORD-0035109,2024-09-05,Size Issue,1,61869.0
RET-002469,ORD-0035117,2023-07-14,Quality Issue,3,2907.0
RET-002470,ORD-0035134,2023-11-29,Other,1,2367.2
RET-002471,ORD-0035145,2023-07-23,Late Delivery,1,549.0
RET-002472,ORD-0035146,2022-09-09,Size Issue,1,3010.55
RET-002473,ORD-0035149,2024-10-12,Quality Issue,1,909.0
RET-002474,ORD-0035181,2024-06-10,Late Delivery,1,7646.55
RET-002475,ORD-0035186,2024-04-12,Damaged Product,1,2222.05
RET-002476,ORD-0035212,2024-07-10,Damaged Product,3,20667.0
RET-002477,ORD-0035250,2023-12-04,Wrong Product,2,61215.3
RET-002478,ORD-0035284,2022-03-02,Size Issue,2,1138.0
RET-002479,ORD-0035293,2024-01-10,Size Issue,1,2529.0
RET-002480,ORD-0035300,2023-11-06,Size Issue,1,485.1
RET-002481,ORD-0035323,2023-11-07,Damaged Product,1,738.65
RET-002482,ORD-0035336,2024-12-26,Damaged Product,1,6884.1
RET-002483,ORD-0035338,2024-04-07,Damaged Product,1,1019.0
RET-002484,ORD-0035357,2022-07-21,Changed Mind,1,699.0
RET-002485,ORD-0035368,2024-05-03,Size Issue,1,509.0
RET-002486,ORD-0035370,2024-07-01,Quality Issue,1,2129.0
RET-002487,ORD-0035392,2024-10-20,Changed Mind,2,4624.2
RET-002488,ORD-0035446,2023-10-26,Quality Issue,2,1438.4
RET-002489,ORD-0035452,2024-11-26,Wrong Product,1,727.2
RET-002490,ORD-0035494,2024-06-12,Changed Mind,1,649.0
RET-002491,ORD-0035522,2023-09-10,Size Issue,1,2510.1
RET-002492,ORD-0035548,2024-08-24,Quality Issue,2,6856.2
RET-002493,ORD-0035550,2024-11-18,Changed Mind,1,119.0
RET-002494,ORD-0035566,2022-10-22,Quality Issue,1,579.0
RET-002495,ORD-0035577,2024-06-02,Size Issue,1,1699.0
RET-002496,ORD-0035581,2024-10-05,Damaged Product,1,689.0
RET-002497,ORD-0035592,2022-07-19,Changed Mind,1,1079.1
RET-002498,ORD-0035597,2024-05-23,Quality Issue,1,599.0
RET-002499,ORD-0035599,2024-04-21,Size Issue,1,919.0
RET-002500,ORD-0035624,2023-11-12,Damaged Product,1,152.15
RET-002501,ORD-0035629,2024-07-29,Size Issue,1,1019.0
RET-002502,ORD-0035631,2024-05-09,Quality Issue,1,255.55
RET-002503,ORD-0035636,2024-04-30,Damaged Product,3,5583.15
RET-002504,ORD-0035653,2024-05-02,Damaged Product,1,889.0
RET-002505,ORD-0035658,2024-11-06,Size Issue,1,1052.1
RET-002506,ORD-0035670,2022-12-22,Size Issue,1,2906.15
RET-002507,ORD-0035680,2023-01-03,Size Issue,1,711.55
RET-002508,ORD-0035681,2024-01-18,Quality Issue,2,185.3
RET-002509,ORD-0035698,2024-06-20,Damaged Product,3,4377.0
RET-002510,ORD-0035703,2022-07-26,Quality Issue,1,2099.0
RET-002511,ORD-0035719,2024-06-23,Quality Issue,2,2536.2
RET-002512,ORD-0035722,2022-12-26,Damaged Product,1,749.0
RET-002513,ORD-0035726,2024-12-02,Quality Issue,1,415.2
RET-002514,ORD-0035746,2024-10-25,Changed Mind,1,216.3
RET-002515,ORD-0035753,2022-11-05,Damaged Product,1,699.0
RET-002516,ORD-0035797,2024-07-10,Damaged Product,1,649.0
RET-002517,ORD-0035824,2024-09-10,Damaged Product,1,3339.0
RET-002518,ORD-0035842,2024-03-04,Quality Issue,1,569.0
RET-002519,ORD-0035857,2024-01-02,Changed Mind,1,3611.65
RET-002520,ORD-0035877,2024-02-23,Damaged Product,1,629.0
RET-002521,ORD-0035886,2023-11-04,Other,2,1063.5
RET-002522,ORD-0035899,2023-08-28,Wrong Product,1,4329.0
RET-002523,ORD-0035919,2022-08-04,Quality Issue,1,2459.0
RET-002524,ORD-0035922,2023-03-22,Wrong Product,1,531.05
RET-002525,ORD-0035928,2024-02-26,Wrong Product,1,5150.15
RET-002526,ORD-0035934,2023-07-31,Damaged Product,4,1476.0
RET-002527,ORD-0035955,2024-08-19,Damaged Product,1,689.0
RET-002528,ORD-0035959,2023-09-06,Quality Issue,1,2189.0
RET-002529,ORD-0035966,2024-01-12,Wrong Product,1,2049.0
RET-002530,ORD-0035982,2023-09-12,Quality Issue,1,329.0
RET-002531,ORD-0035985,2023-06-24,Quality Issue,1,607.05
RET-002532,ORD-0036001,2024-07-30,Changed Mind,1,6573.05
RET-002533,ORD-0036010,2023-03-13,Damaged Product,1,255.55
RET-002534,ORD-0036013,2024-04-01,Wrong Product,1,1229.0
RET-002535,ORD-0036027,2022-10-23,Changed Mind,1,749.0
RET-002536,ORD-0036033,2024-03-28,Changed Mind,1,2649.0
RET-002537,ORD-0036049,2024-08-02,Changed Mind,1,764.1
RET-002538,ORD-0036065,2022-05-23,Damaged Product,1,1099.0
RET-002539,ORD-0036069,2022-02-24,Quality Issue,1,309.0
RET-002540,ORD-0036075,2023-05-05,Size Issue,1,539.0
RET-002541,ORD-0036095,2022-06-22,Quality Issue,1,4682.55
RET-002542,ORD-0036129,2023-06-05,Size Issue,1,1949.0
RET-002543,ORD-0036135,2024-11-13,Other,1,1412.1
RET-002544,ORD-0036138,2022-03-05,Quality Issue,1,2811.05
RET-002545,ORD-0036168,2023-10-30,Size Issue,1,3411.75
RET-002546,ORD-0036183,2024-04-12,Damaged Product,1,3347.1
RET-002547,ORD-0036199,2023-10-22,Wrong Product,1,4337.1
RET-002548,ORD-0036211,2023-11-23,Quality Issue,1,749.0
RET-002549,ORD-0036216,2024-02-01,Size Issue,1,1877.65
RET-002550,ORD-0036219,2023-03-18,Size Issue,1,2349.0
RET-002551,ORD-0036228,2024-05-27,Late Delivery,1,6544.55
RET-002552,ORD-0036246,2024-09-28,Wrong Product,1,2136.55
RET-002553,ORD-0036267,2023-11-24,Late Delivery,1,971.1
RET-002554,ORD-0036277,2024-07-31,Quality Issue,1,849.0
RET-002555,ORD-0036278,2023-06-24,Changed Mind,1,246.05
RET-002556,ORD-0036280,2023-10-10,Size Issue,1,1196.1
RET-002557,ORD-0036335,2023-09-16,Changed Mind,1,594.15
RET-002558,ORD-0036348,2022-10-14,Quality Issue,1,439.2
RET-002559,ORD-0036376,2022-04-09,Quality Issue,1,9099.0
RET-002560,ORD-0036380,2023-11-25,Damaged Product,1,4819.0
RET-002561,ORD-0036383,2023-08-26,Wrong Product,1,772.65
RET-002562,ORD-0036387,2022-06-20,Damaged Product,1,2439.0
RET-002563,ORD-0036389,2024-11-19,Size Issue,1,2639.25
RET-002564,ORD-0036403,2024-07-10,Size Issue,1,1063.2
RET-002565,ORD-0036415,2022-11-02,Other,1,749.0
RET-002566,ORD-0036418,2023-06-19,Damaged Product,1,645.05
RET-002567,ORD-0036449,2023-10-09,Damaged Product,1,775.2
RET-002568,ORD-0036450,2023-10-23,Damaged Product,1,459.0
RET-002569,ORD-0036468,2023-01-19,Size Issue,1,475.15
RET-002570,ORD-0036469,2024-08-06,Quality Issue,1,2129.0
RET-002571,ORD-0036476,2024-05-14,Changed Mind,1,449.0
RET-002572,ORD-0036484,2022-03-16,Late Delivery,1,1665.15
RET-002573,ORD-0036522,2024-03-30,Size Issue,1,1599.0
RET-002574,ORD-0036564,2024-07-08,Damaged Product,2,3118.0
RET-002575,ORD-0036629,2024-12-25,Size Issue,1,2209.0
RET-002576,ORD-0036673,2024-12-26,Late Delivery,1,1129.0
RET-002577,ORD-0036689,2024-10-02,Quality Issue,1,207.2
RET-002578,ORD-0036700,2023-10-16,Quality Issue,2,934.2
RET-002579,ORD-0036703,2024-04-27,Damaged Product,2,287.3
RET-002580,ORD-0036713,2023-03-12,Quality Issue,1,303.05
RET-002581,ORD-0036721,2022-09-24,Size Issue,1,1079.1
RET-002582,ORD-0036743,2024-03-27,Late Delivery,1,2868.05
RET-002583,ORD-0036779,2023-11-16,Wrong Product,1,3039.2
RET-002584,ORD-0036795,2024-05-25,Quality Issue,1,21399.0
RET-002585,ORD-0036808,2023-11-04,Size Issue,1,4709.0
RET-002586,ORD-0036821,2024-07-01,Wrong Product,1,3209.0
RET-002587,ORD-0036829,2023-12-25,Damaged Product,1,3229.05
RET-002588,ORD-0036834,2022-11-06,Quality Issue,2,3993.3
RET-002589,ORD-0036868,2024-03-06,Quality Issue,1,3295.55
RET-002590,ORD-0036881,2022-09-11,Damaged Product,1,839.0
RET-002591,ORD-0036890,2024-06-02,Late Delivery,2,6135.1
RET-002592,ORD-0036901,2022-03-01,Other,1,3969.0
RET-002593,ORD-0036913,2024-02-22,Late Delivery,1,649.0
RET-002594,ORD-0036915,2024-11-29,Changed Mind,1,584.1
RET-002595,ORD-0036926,2024-06-01,Wrong Product,1,16649.0
RET-002596,ORD-0036942,2024-05-13,Damaged Product,1,738.65
RET-002597,ORD-0036970,2022-04-27,Damaged Product,1,721.05
RET-002598,ORD-0036977,2023-03-01,Wrong Product,2,526.4
RET-002599,ORD-0036980,2022-10-21,Size Issue,1,2735.2
RET-002600,ORD-0036993,2024-04-30,Wrong Product,1,1835.15
RET-002601,ORD-0036997,2024-01-25,Late Delivery,1,1209.0
RET-002602,ORD-0036999,2024-02-03,Damaged Product,1,2179.0
RET-002603,ORD-0037000,2022-10-24,Changed Mind,1,599.2
RET-002604,ORD-0037001,2024-11-11,Quality Issue,2,9754.2
RET-002605,ORD-0037002,2024-07-02,Wrong Product,1,1949.0
RET-002606,ORD-0037055,2023-06-12,Changed Mind,1,1754.1
RET-002607,ORD-0037061,2024-10-18,Wrong Product,3,660.45
RET-002608,ORD-0037068,2024-02-04,Wrong Product,1,5390.1
RET-002609,ORD-0037089,2024-01-16,Wrong Product,2,3778.0
RET-002610,ORD-0037093,2022-06-16,Damaged Product,1,399.0
RET-002611,ORD-0037122,2022-08-13,Size Issue,1,2189.0
RET-002612,ORD-0037144,2023-11-08,Size Issue,1,854.1
RET-002613,ORD-0037155,2023-02-04,Damaged Product,1,259.0
RET-002614,ORD-0037173,2022-11-20,Quality Issue,1,374.25
RET-002615,ORD-0037180,2023-03-31,Damaged Product,1,4131.55
RET-002616,ORD-0037202,2023-04-09,Damaged Product,1,159.0
RET-002617,ORD-0037210,2023-10-30,Damaged Product,1,127.2
RET-002618,ORD-0037211,2023-08-17,Quality Issue,1,557.1
RET-002619,ORD-0037222,2023-07-07,Wrong Product,1,239.0
RET-002620,ORD-0037234,2023-11-05,Quality Issue,1,1023.2
RET-002621,ORD-0037267,2023-11-20,Quality Issue,3,3720.45
RET-002622,ORD-0037273,2024-11-02,Other,1,2498.3
RET-002623,ORD-0037298,2024-01-21,Damaged Product,1,1756.55
RET-002624,ORD-0037306,2022-04-15,Changed Mind,1,1859.0
RET-002625,ORD-0037309,2024-11-03,Quality Issue,1,2717.1
RET-002626,ORD-0037326,2023-01-12,Size Issue,2,7655.1
RET-002627,ORD-0037369,2022-02-27,Size Issue,1,540.55
RET-002628,ORD-0037370,2022-06-24,Wrong Product,2,558.0
RET-002629,ORD-0037371,2022-12-15,Damaged Product,2,8698.0
RET-002630,ORD-0037376,2023-06-07,Other,1,759.0
RET-002631,ORD-0037385,2024-11-07,Size Issue,1,3140.1
RET-002632,ORD-0037390,2023-12-12,Other,1,616.55
RET-002633,ORD-0037395,2023-02-16,Size Issue,1,4188.55
RET-002634,ORD-0037408,2023-11-07,Quality Issue,1,377.3
RET-002635,ORD-0037414,2024-02-14,Size Issue,1,749.0
RET-002636,ORD-0037439,2024-05-16,Size Issue,1,854.1
RET-002637,ORD-0037467,2023-12-04,Damaged Product,1,594.15
RET-002638,ORD-0037503,2023-10-11,Size Issue,1,2129.0
RET-002639,ORD-0037511,2023-12-04,Size Issue,1,512.1
RET-002640,ORD-0037546,2023-12-30,Changed Mind,1,1629.0
RET-002641,ORD-0037556,2024-12-08,Size Issue,3,11599.95
RET-002642,ORD-0037564,2024-10-31,Damaged Product,2,2582.3
RET-002643,ORD-0037572,2023-07-22,Quality Issue,1,775.2
RET-002644,ORD-0037573,2023-05-19,Wrong Product,1,549.0
RET-002645,ORD-0037578,2024-10-27,Changed Mind,1,653.65
RET-002646,ORD-0037594,2023-02-12,Changed Mind,1,1580.15
RET-002647,ORD-0037595,2024-01-01,Size Issue,1,649.0
RET-002648,ORD-0037628,2022-08-31,Damaged Product,1,28969.0
RET-002649,ORD-0037637,2024-11-13,Quality Issue,1,1019.0
RET-002650,ORD-0037641,2022-02-18,Damaged Product,1,2939.0
RET-002651,ORD-0037653,2024-07-10,Damaged Product,1,2059.0
RET-002652,ORD-0037658,2023-11-24,Quality Issue,1,3269.25
RET-002653,ORD-0037660,2024-11-13,Changed Mind,1,2113.3
RET-002654,ORD-0037666,2024-10-19,Changed Mind,1,1495.2
RET-002655,ORD-0037674,2024-12-17,Quality Issue,1,4099.0
RET-002656,ORD-0037685,2023-12-21,Late Delivery,1,526.15
RET-002657,ORD-0037691,2024-10-25,Size Issue,1,1852.15
RET-002658,ORD-0037702,2024-10-15,Late Delivery,2,942.4
RET-002659,ORD-0037717,2023-06-19,Quality Issue,1,669.0
RET-002660,ORD-0037741,2024-06-24,Changed Mind,1,638.1
RET-002661,ORD-0037764,2022-10-15,Quality Issue,1,1104.15
RET-002662,ORD-0037772,2024-06-01,Damaged Product,1,934.15
RET-002663,ORD-0037784,2023-06-12,Size Issue,1,699.0
RET-002664,ORD-0037823,2022-06-24,Quality Issue,1,2559.0
RET-002665,ORD-0037828,2024-10-29,Quality Issue,2,1366.2
RET-002666,ORD-0037831,2024-11-27,Changed Mind,1,150.0
RET-002667,ORD-0037835,2022-10-26,Size Issue,2,4520.3
RET-002668,ORD-0037836,2024-01-22,Quality Issue,1,1268.1
RET-002669,ORD-0037892,2022-12-13,Damaged Product,1,2421.65
RET-002670,ORD-0037894,2024-03-25,Quality Issue,1,889.0
RET-002671,ORD-0037929,2024-03-11,Late Delivery,1,1449.0
RET-002672,ORD-0037941,2022-10-08,Wrong Product,1,237.15
RET-002673,ORD-0037973,2023-03-20,Size Issue,4,2954.6
RET-002674,ORD-0037976,2022-08-24,Quality Issue,1,1559.0
RET-002675,ORD-0038003,2024-10-07,Damaged Product,1,809.0
RET-002676,ORD-0038007,2023-08-03,Size Issue,1,2174.55
RET-002677,ORD-0038012,2024-07-05,Other,1,689.0
RET-002678,ORD-0038020,2024-11-17,Size Issue,1,2789.1
RET-002679,ORD-0038033,2023-07-13,Size Issue,1,5879.0
RET-002680,ORD-0038090,2023-11-13,Changed Mind,2,1654.2
RET-002681,ORD-0038095,2023-11-10,Changed Mind,3,492.75
RET-002682,ORD-0038122,2024-07-28,Size Issue,1,1262.55
RET-002683,ORD-0038123,2023-10-15,Damaged Product,1,619.65
RET-002684,ORD-0038154,2023-05-23,Other,1,2846.65
