order_id,customer_id,product_id,order_date,quantity,unit_price,discount_percentage,discount_amount,sales_amount,cost_amount,profit_amount,city,state,region,order_status
ORD-0030206,CUST-02011,PROD-0239,2022-07-19,1,1459.0,10.0,145.9,1313.1,766.47,546.63,Kochi,Kerala,South,Delivered
ORD-0030207,CUST-01942,PROD-0472,2023-09-15,1,849.0,0.0,0.0,849.0,672.21,176.79,Delhi,Delhi,North,Delivered
ORD-0030208,CUST-04535,PROD-0107,2024-06-14,1,109.0,0.0,0.0,109.0,94.28,14.72,Mumbai,Maharashtra,West,Delivered
ORD-0030209,CUST-00890,PROD-0525,2024-01-24,1,1169.0,0.0,0.0,1169.0,737.45,431.55,Mumbai,Maharashtra,West,Delivered
ORD-0030210,CUST-02016,PROD-0340,2023-10-26,1,1909.0,10.0,190.9,1718.1,830.17,887.93,Kolkata,West Bengal,East,Delivered
ORD-0030211,CUST-04624,PROD-0184,2024-06-10,2,1619.0,0.0,0.0,3238.0,1939.74,1298.26,Chandigarh,Punjab,North,Delivered
ORD-0030212,CUST-00074,PROD-0408,2023-08-03,2,669.0,10.0,133.8,1204.2,885.0,319.2,Patna,Bihar,East,Cancelled
ORD-0030213,CUST-04920,PROD-0413,2022-12-14,1,2059.0,0.0,0.0,2059.0,1729.45,329.55,Coimbatore,Tamil Nadu,South,Delivered
ORD-0030214,CUST-04677,PROD-0430,2022-11-05,1,649.0,10.0,64.9,584.1,296.25,287.85,Coimbatore,Tamil Nadu,South,Delivered
ORD-0030215,CUST-02214,PROD-0167,2023-05-17,1,649.0,5.0,32.45,616.55,397.38,219.17,Delhi,Delhi,North,Delivered
ORD-0030216,CUST-03436,PROD-0016,2024-03-19,3,2009.0,10.0,602.7,5424.3,4227.45,1196.85,Patna,Bihar,East,Delivered
ORD-0030217,CUST-05156,PROD-0487,2024-05-19,2,1009.0,0.0,0.0,2018.0,1526.34,491.66,Mumbai,Maharashtra,West,Delivered
ORD-0030218,CUST-02905,PROD-0440,2022-10-01,1,349.0,0.0,0.0,349.0,281.11,67.89,Pune,Maharashtra,West,Cancelled
ORD-0030219,CUST-00499,PROD-0229,2024-04-26,1,1869.0,0.0,0.0,1869.0,1229.11,639.89,Bhopal,Madhya Pradesh,Central,Delivered
ORD-0030220,CUST-04442,PROD-0095,2023-02-15,2,469.0,0.0,0.0,938.0,566.02,371.98,Hyderabad,Telangana,South,Delivered
ORD-0030221,CUST-00699,PROD-0259,2023-05-18,1,159.0,5.0,7.95,151.05,139.54,11.51,Ahmedabad,Gujarat,West,Delivered
ORD-0030222,CUST-01350,PROD-0173,2024-12-29,1,239.0,5.0,11.95,227.05,118.19,108.86,Nagpur,Maharashtra,West,Delivered
ORD-0030223,CUST-04550,PROD-0110,2023-03-04,3,919.0,10.0,275.7,2481.3,1487.85,993.45,Visakhapatnam,Andhra Pradesh,South,Delivered
ORD-0030224,CUST-01343,PROD-0268,2024-09-10,1,679.0,0.0,0.0,679.0,373.56,305.44,Delhi,Delhi,North,Returned
ORD-0030225,CUST-03903,PROD-0456,2023-05-24,1,399.0,0.0,0.0,399.0,297.59,101.41,Chandigarh,Punjab,North,Returned
ORD-0030226,CUST-02360,PROD-0323,2024-11-12,1,2789.0,20.0,557.8,2231.2,1649.08,582.12,Delhi,Delhi,North,Delivered
ORD-0030227,CUST-03969,PROD-0269,2024-01-11,1,889.0,0.0,0.0,889.0,564.57,324.43,Kochi,Kerala,South,Delivered
ORD-0030228,CUST-01225,PROD-0547,2024-12-27,1,589.0,0.0,0.0,589.0,357.03,231.97,Bengaluru,Karnataka,South,Cancelled
ORD-0030229,CUST-02219,PROD-0420,2024-05-27,1,159.0,5.0,7.95,151.05,115.86,35.19,Ahmedabad,Gujarat,West,Delivered
ORD-0030230,CUST-01682,PROD-0074,2023-11-10,2,2199.0,30.0,1319.4,3078.6,1441.94,1636.66,Chennai,Tamil Nadu,South,Delivered
ORD-0030231,CUST-01310,PROD-0234,2024-06-01,1,179.0,5.0,8.95,170.05,119.01,51.04,Ahmedabad,Gujarat,West,Delivered
ORD-0030232,CUST-01664,PROD-0258,2024-06-20,2,909.0,0.0,0.0,1818.0,882.84,935.16,Lucknow,Uttar Pradesh,North,Delivered
ORD-0030233,CUST-01705,PROD-0338,2023-03-13,1,80.0,15.0,12.0,68.0,62.77,5.23,Chandigarh,Punjab,North,Delivered
ORD-0030234,CUST-04959,PROD-0378,2024-11-07,1,569.0,10.0,56.9,512.1,265.74,246.36,Ahmedabad,Gujarat,West,Delivered
ORD-0030235,CUST-02794,PROD-0183,2024-11-10,2,70.0,15.0,21.0,119.0,121.54,-2.54,Lucknow,Uttar Pradesh,North,Delivered
ORD-0030236,CUST-02427,PROD-0208,2022-12-13,1,749.0,0.0,0.0,749.0,603.91,145.09,Mumbai,Maharashtra,West,Delivered
ORD-0030237,CUST-02631,PROD-0059,2022-11-25,1,1849.0,20.0,369.8,1479.2,1117.07,362.13,Bengaluru,Karnataka,South,Delivered
ORD-0030238,CUST-05184,PROD-0050,2024-09-16,2,4249.0,5.0,424.9,8073.1,3381.46,4691.64,Jaipur,Rajasthan,North,Returned
ORD-0030239,CUST-03439,PROD-0420,2023-01-24,2,159.0,0.0,0.0,318.0,231.72,86.28,Jaipur,Rajasthan,North,Delivered
ORD-0030240,CUST-03693,PROD-0505,2024-10-29,2,1719.0,10.0,343.8,3094.2,2387.24,706.96,Patna,Bihar,East,Delivered
ORD-0030241,CUST-01661,PROD-0112,2024-02-15,1,1279.0,20.0,255.8,1023.2,706.89,316.31,Pune,Maharashtra,West,Delivered
ORD-0030242,CUST-02475,PROD-0503,2024-11-26,1,239.0,20.0,47.8,191.2,91.97,99.23,Bengaluru,Karnataka,South,Delivered
ORD-0030243,CUST-00965,PROD-0193,2024-07-30,1,4009.0,10.0,400.9,3608.1,2405.41,1202.69,Ahmedabad,Gujarat,West,Returned
ORD-0030244,CUST-03600,PROD-0484,2024-08-27,1,579.0,0.0,0.0,579.0,303.77,275.23,Bengaluru,Karnataka,South,Delivered
ORD-0030245,CUST-01824,PROD-0017,2024-06-21,1,1099.0,0.0,0.0,1099.0,555.29,543.71,Pune,Maharashtra,West,Delivered
ORD-0030246,CUST-03917,PROD-0051,2023-09-22,1,699.0,10.0,69.9,629.1,477.56,151.54,Chennai,Tamil Nadu,South,Delivered
ORD-0030247,CUST-01122,PROD-0243,2023-06-01,1,459.0,0.0,0.0,459.0,291.9,167.1,Delhi,Delhi,North,Delivered
ORD-0030248,CUST-02141,PROD-0466,2024-06-22,1,4639.0,0.0,0.0,4639.0,2627.9,2011.1,Coimbatore,Tamil Nadu,South,Delivered
ORD-0030249,CUST-02472,PROD-0250,2023-02-15,2,579.0,20.0,231.6,926.4,564.92,361.48,Delhi,Delhi,North,Delivered
ORD-0030250,CUST-00868,PROD-0461,2024-03-05,1,329.0,5.0,16.45,312.55,194.72,117.83,Delhi,Delhi,North,Delivered
ORD-0030251,CUST-00351,PROD-0191,2024-03-23,1,2199.0,10.0,219.9,1979.1,1239.09,740.01,Chandigarh,Punjab,North,Delivered
ORD-0030252,CUST-01675,PROD-0075,2023-05-27,2,259.0,5.0,25.9,492.1,368.62,123.48,Nagpur,Maharashtra,West,Returned
ORD-0030253,CUST-02850,PROD-0505,2023-11-13,1,1719.0,0.0,0.0,1719.0,1193.62,525.38,Coimbatore,Tamil Nadu,South,Delivered
ORD-0030254,CUST-03435,PROD-0043,2024-04-06,1,499.0,10.0,49.9,449.1,232.55,216.55,Hyderabad,Telangana,South,Delivered
ORD-0030255,CUST-02245,PROD-0389,2024-01-20,1,459.0,5.0,22.95,436.05,326.21,109.84,Chennai,Tamil Nadu,South,Delivered
ORD-0030256,CUST-02614,PROD-0485,2023-02-23,1,150.0,5.0,7.5,142.5,97.85,44.65,Patna,Bihar,East,Delivered
ORD-0030257,CUST-02843,PROD-0067,2022-12-14,2,599.0,0.0,0.0,1198.0,793.96,404.04,Mumbai,Maharashtra,West,Delivered
ORD-0030258,CUST-02677,PROD-0289,2023-01-27,1,99.0,20.0,19.8,79.2,88.34,-9.14,Pune,Maharashtra,West,Delivered
ORD-0030259,CUST-00466,PROD-0031,2023-09-01,1,1519.0,0.0,0.0,1519.0,1128.88,390.12,Bengaluru,Karnataka,South,Delivered
ORD-0030260,CUST-02149,PROD-0255,2024-01-21,1,80.0,0.0,0.0,80.0,70.65,9.35,Mumbai,Maharashtra,West,Delivered
ORD-0030261,CUST-01077,PROD-0435,2024-04-28,1,2089.0,0.0,0.0,2089.0,1787.96,301.04,Pune,Maharashtra,West,Delivered
ORD-0030262,CUST-02798,PROD-0173,2022-12-20,1,239.0,0.0,0.0,239.0,118.19,120.81,Pune,Maharashtra,West,Cancelled
ORD-0030263,CUST-03964,PROD-0134,2024-12-02,3,699.0,0.0,0.0,2097.0,905.31,1191.69,Mumbai,Maharashtra,West,Delivered
ORD-0030264,CUST-03039,PROD-0144,2024-06-27,1,319.0,15.0,47.85,271.15,224.32,46.83,Jaipur,Rajasthan,North,Delivered
ORD-0030265,CUST-01167,PROD-0437,2024-04-16,2,179.0,0.0,0.0,358.0,270.94,87.06,Mumbai,Maharashtra,West,Delivered
ORD-0030266,CUST-01092,PROD-0535,2024-08-21,4,169.0,5.0,33.8,642.2,431.88,210.32,Mumbai,Maharashtra,West,Delivered
ORD-0030267,CUST-00184,PROD-0132,2024-10-10,1,22249.0,0.0,0.0,22249.0,17419.2,4829.8,Surat,Gujarat,West,Delivered
ORD-0030268,CUST-02251,PROD-0038,2023-01-09,1,609.0,0.0,0.0,609.0,542.44,66.56,Coimbatore,Tamil Nadu,South,Cancelled
ORD-0030269,CUST-02282,PROD-0071,2023-09-01,1,539.0,0.0,0.0,539.0,360.31,178.69,Surat,Gujarat,West,Delivered
ORD-0030270,CUST-01247,PROD-0348,2024-05-27,1,649.0,0.0,0.0,649.0,502.8,146.2,Bengaluru,Karnataka,South,Delivered
ORD-0030271,CUST-03992,PROD-0374,2024-10-08,1,629.0,20.0,125.8,503.2,387.77,115.43,Coimbatore,Tamil Nadu,South,Delivered
ORD-0030272,CUST-02046,PROD-0250,2024-04-25,1,579.0,0.0,0.0,579.0,282.46,296.54,Mumbai,Maharashtra,West,Delivered
ORD-0030273,CUST-03521,PROD-0044,2024-01-30,2,709.0,10.0,141.8,1276.2,778.52,497.68,Jaipur,Rajasthan,North,Returned
ORD-0030274,CUST-03368,PROD-0506,2023-10-25,1,539.0,10.0,53.9,485.1,408.74,76.36,Ahmedabad,Gujarat,West,Delivered
ORD-0030275,CUST-03175,PROD-0507,2023-05-27,1,3739.0,0.0,0.0,3739.0,1856.58,1882.42,Mumbai,Maharashtra,West,Delivered
ORD-0030276,CUST-04722,PROD-0224,2024-06-30,1,1429.0,0.0,0.0,1429.0,711.28,717.72,Lucknow,Uttar Pradesh,North,Delivered
ORD-0030277,CUST-00078,PROD-0450,2023-07-23,1,5009.0,15.0,751.35,4257.65,2945.81,1311.84,Visakhapatnam,Andhra Pradesh,South,Delivered
ORD-0030278,CUST-00342,PROD-0494,2023-10-24,2,2209.0,10.0,441.8,3976.2,2425.44,1550.76,Delhi,Delhi,North,Delivered
ORD-0030279,CUST-03779,PROD-0282,2024-07-18,2,4659.0,0.0,0.0,9318.0,4881.48,4436.52,Chennai,Tamil Nadu,South,Delivered
ORD-0030280,CUST-01866,PROD-0335,2024-03-02,1,809.0,5.0,40.45,768.55,459.36,309.19,Delhi,Delhi,North,Delivered
ORD-0030281,CUST-05136,PROD-0404,2023-09-16,1,3409.0,0.0,0.0,3409.0,2445.53,963.47,Kolkata,West Bengal,East,Delivered
ORD-0030282,CUST-01136,PROD-0488,2024-10-09,3,309.0,10.0,92.7,834.3,631.38,202.92,Mumbai,Maharashtra,West,Delivered
ORD-0030283,CUST-00961,PROD-0050,2024-05-03,2,4249.0,0.0,0.0,8498.0,3381.46,5116.54,Bengaluru,Karnataka,South,Returned
ORD-0030284,CUST-03086,PROD-0031,2023-11-25,1,1519.0,0.0,0.0,1519.0,1128.88,390.12,Kochi,Kerala,South,Delivered
ORD-0030285,CUST-01469,PROD-0374,2024-06-05,1,629.0,0.0,0.0,629.0,387.77,241.23,Delhi,Delhi,North,Delivered
ORD-0030286,CUST-01804,PROD-0028,2024-09-21,1,589.0,10.0,58.9,530.1,428.8,101.3,Mumbai,Maharashtra,West,Delivered
ORD-0030287,CUST-04791,PROD-0059,2023-11-28,1,1849.0,10.0,184.9,1664.1,1117.07,547.03,Bhopal,Madhya Pradesh,Central,Delivered
ORD-0030288,CUST-00132,PROD-0238,2024-10-04,1,80.0,20.0,16.0,64.0,63.22,0.78,Visakhapatnam,Andhra Pradesh,South,Delivered
ORD-0030289,CUST-02780,PROD-0105,2024-02-26,1,719.0,0.0,0.0,719.0,473.35,245.65,Pune,Maharashtra,West,Delivered
ORD-0030290,CUST-01769,PROD-0494,2023-11-10,1,2209.0,25.0,552.25,1656.75,1212.72,444.03,Delhi,Delhi,North,Returned
ORD-0030291,CUST-01828,PROD-0184,2023-07-18,1,1619.0,0.0,0.0,1619.0,969.87,649.13,Ahmedabad,Gujarat,West,Delivered
ORD-0030292,CUST-01304,PROD-0321,2022-07-31,3,1449.0,10.0,434.7,3912.3,2146.5,1765.8,Mumbai,Maharashtra,West,Delivered
ORD-0030293,CUST-00702,PROD-0007,2023-09-04,1,619.0,0.0,0.0,619.0,429.93,189.07,Jaipur,Rajasthan,North,Cancelled
ORD-0030294,CUST-00172,PROD-0286,2024-07-16,1,589.0,10.0,58.9,530.1,316.07,214.03,Surat,Gujarat,West,Delivered
ORD-0030295,CUST-05140,PROD-0444,2023-03-31,1,309.0,0.0,0.0,309.0,162.7,146.3,Coimbatore,Tamil Nadu,South,Cancelled
ORD-0030296,CUST-03472,PROD-0533,2023-01-28,1,2499.0,0.0,0.0,2499.0,1631.91,867.09,Chennai,Tamil Nadu,South,Delivered
ORD-0030297,CUST-04059,PROD-0376,2023-03-30,3,979.0,0.0,0.0,2937.0,2337.15,599.85,Delhi,Delhi,North,Delivered
ORD-0030298,CUST-00329,PROD-0116,2023-08-05,1,249.0,0.0,0.0,249.0,159.03,89.97,Kolkata,West Bengal,East,Delivered
ORD-0030299,CUST-00072,PROD-0204,2024-08-16,1,1209.0,5.0,60.45,1148.55,735.59,412.96,Mumbai,Maharashtra,West,Delivered
ORD-0030300,CUST-03153,PROD-0089,2023-04-21,1,509.0,15.0,76.35,432.65,318.42,114.23,Hyderabad,Telangana,South,Delivered
ORD-0030301,CUST-03792,PROD-0188,2022-11-06,1,569.0,15.0,85.35,483.65,329.72,153.93,Nagpur,Maharashtra,West,Returned
ORD-0030302,CUST-02096,PROD-0310,2024-12-19,1,3079.0,0.0,0.0,3079.0,1520.36,1558.64,Guwahati,Assam,East,Returned
ORD-0030303,CUST-02052,PROD-0269,2024-12-29,2,889.0,0.0,0.0,1778.0,1129.14,648.86,Mumbai,Maharashtra,West,Delivered
ORD-0030304,CUST-02035,PROD-0481,2024-06-05,3,369.0,20.0,221.4,885.6,634.05,251.55,Kolkata,West Bengal,East,Delivered
ORD-0030305,CUST-00791,PROD-0116,2023-10-17,2,249.0,20.0,99.6,398.4,318.06,80.34,Bengaluru,Karnataka,South,Delivered
ORD-0030306,CUST-03946,PROD-0243,2023-05-30,2,459.0,0.0,0.0,918.0,583.8,334.2,Mumbai,Maharashtra,West,Delivered
ORD-0030307,CUST-01131,PROD-0352,2023-09-12,3,569.0,0.0,0.0,1707.0,1221.54,485.46,Coimbatore,Tamil Nadu,South,Delivered
ORD-0030308,CUST-01712,PROD-0539,2022-11-30,1,3219.0,15.0,482.85,2736.15,2339.05,397.1,Kolkata,West Bengal,East,Delivered
ORD-0030309,CUST-03528,PROD-0124,2024-03-02,2,1879.0,15.0,563.7,3194.3,2361.16,833.14,Ahmedabad,Gujarat,West,Cancelled
ORD-0030310,CUST-00001,PROD-0458,2023-11-25,2,2409.0,30.0,1445.4,3372.6,2674.6,698.0,Delhi,Delhi,North,Returned
ORD-0030311,CUST-04002,PROD-0341,2024-06-05,2,349.0,10.0,69.8,628.2,496.44,131.76,Delhi,Delhi,North,Delivered
ORD-0030312,CUST-04677,PROD-0075,2024-01-02,1,259.0,10.0,25.9,233.1,184.31,48.79,Coimbatore,Tamil Nadu,South,Cancelled
ORD-0030313,CUST-00266,PROD-0434,2023-09-03,1,259.0,5.0,12.95,246.05,121.37,124.68,Jaipur,Rajasthan,North,Delivered
ORD-0030314,CUST-03108,PROD-0102,2024-11-21,1,449.0,30.0,134.7,314.3,194.65,119.65,Chandigarh,Punjab,North,Returned
ORD-0030315,CUST-02165,PROD-0386,2024-09-13,2,299.0,0.0,0.0,598.0,364.02,233.98,Ahmedabad,Gujarat,West,Delivered
ORD-0030316,CUST-00397,PROD-0137,2024-06-02,1,1329.0,5.0,66.45,1262.55,763.4,499.15,Patna,Bihar,East,Delivered
ORD-0030317,CUST-03585,PROD-0259,2022-05-29,1,159.0,0.0,0.0,159.0,139.54,19.46,Hyderabad,Telangana,South,Delivered
ORD-0030318,CUST-03217,PROD-0434,2024-06-09,1,259.0,15.0,38.85,220.15,121.37,98.78,Kochi,Kerala,South,Delivered
ORD-0030319,CUST-03384,PROD-0353,2023-12-25,1,3439.0,15.0,515.85,2923.15,1873.36,1049.79,Jaipur,Rajasthan,North,Delivered
ORD-0030320,CUST-04244,PROD-0408,2023-10-24,1,669.0,0.0,0.0,669.0,442.5,226.5,Delhi,Delhi,North,Returned
ORD-0030321,CUST-01512,PROD-0442,2024-10-25,1,309.0,10.0,30.9,278.1,157.01,121.09,Kochi,Kerala,South,Delivered
ORD-0030322,CUST-03559,PROD-0022,2022-10-23,1,9209.0,0.0,0.0,9209.0,5438.88,3770.12,Jaipur,Rajasthan,North,Delivered
ORD-0030323,CUST-03896,PROD-0266,2022-01-07,1,16649.0,0.0,0.0,16649.0,12681.3,3967.7,Mumbai,Maharashtra,West,Delivered
ORD-0030324,CUST-00880,PROD-0542,2024-03-15,4,559.0,0.0,0.0,2236.0,1462.48,773.52,Hyderabad,Telangana,South,Delivered
ORD-0030325,CUST-04969,PROD-0439,2022-06-27,2,1059.0,5.0,105.9,2012.1,1330.82,681.28,Mumbai   ,Maharashtra,West,Delivered
ORD-0030326,CUST-01799,PROD-0206,2024-05-04,1,969.0,0.0,0.0,969.0,577.64,391.36,Jaipur,Rajasthan,North,Delivered
ORD-0030327,CUST-03745,PROD-0163,2024-09-01,1,219.0,10.0,21.9,197.1,130.96,66.14,Ahmedabad,Gujarat,West,Delivered
ORD-0030328,CUST-03946,PROD-0388,2023-06-30,2,1409.0,5.0,140.9,2677.1,1710.38,966.72,Mumbai,Maharashtra,West,Delivered
ORD-0030329,CUST-02633,PROD-0076,2024-12-02,1,499.0,0.0,0.0,499.0,299.01,199.99,Bengaluru,Karnataka,South,Delivered
ORD-0030330,CUST-00668,PROD-0485,2023-10-07,1,150.0,10.0,15.0,135.0,97.85,37.15,Visakhapatnam,Andhra Pradesh,South,Delivered
ORD-0030331,CUST-01446,PROD-0046,2023-10-15,1,269.0,0.0,0.0,269.0,101.09,167.91,Pune,Maharashtra,West,Delivered
ORD-0030332,CUST-01238,PROD-0308,2024-06-22,1,1789.0,5.0,89.45,1699.55,966.61,732.94,Chennai,Tamil Nadu,South,Delivered
ORD-0030333,CUST-02716,PROD-0465,2022-09-08,2,1929.0,10.0,385.8,3472.2,1869.18,1603.02,Delhi,Delhi,North,Delivered
ORD-0030334,CUST-01374,PROD-0398,2024-04-19,3,119.0,10.0,35.7,321.3,282.93,38.37,Surat,Gujarat,West,Delivered
ORD-0030335,CUST-02861,PROD-0268,2024-08-12,1,679.0,0.0,0.0,679.0,373.56,305.44,Bengaluru,Karnataka,South,Delivered
ORD-0030336,CUST-01521,PROD-0133,2024-03-19,1,259.0,0.0,0.0,259.0,183.61,75.39,Coimbatore,Tamil Nadu,South,Delivered
ORD-0030337,CUST-00007,PROD-0335,2022-11-30,1,809.0,15.0,121.35,687.65,459.36,228.29,Kolkata,West Bengal,East,Delivered
ORD-0030338,CUST-01918,PROD-0530,2023-12-09,3,2939.0,5.0,440.85,8376.15,4514.19,3861.96,Kolkata,West Bengal,East,Returned
ORD-0030339,CUST-03188,PROD-0053,2024-01-06,1,549.0,10.0,54.9,494.1,328.99,165.11,Bhubaneswar,Odisha,East,Delivered
ORD-0030340,CUST-04042,PROD-0019,2024-02-13,2,619.0,5.0,61.9,1176.1,789.54,386.56,Delhi,Delhi,North,Delivered
ORD-0030341,CUST-00143,PROD-0236,2024-11-01,2,2049.0,15.0,614.7,3483.3,1739.66,1743.64,Lucknow,Uttar Pradesh,North,Delivered
ORD-0030342,CUST-01354,PROD-0331,2023-09-20,1,759.0,0.0,0.0,759.0,272.93,486.07,Jaipur,Rajasthan,North,Delivered
ORD-0030343,CUST-05130,PROD-0201,2023-12-01,1,419.0,5.0,20.95,398.05,269.37,128.68,Kochi,Kerala,South,Delivered
ORD-0030344,CUST-01377,PROD-0398,2023-12-16,1,119.0,5.0,5.95,113.05,94.31,18.74,Hyderabad,Telangana,South,Delivered
ORD-0030345,CUST-04059,PROD-0290,2024-07-31,3,2259.0,0.0,0.0,6777.0,4179.84,2597.16,Delhi,Delhi,North,Delivered
ORD-0030346,CUST-02659,PROD-0195,2022-10-11,1,309.0,10.0,30.9,278.1,254.25,23.85,PUNE,Maharashtra,West,Delivered
ORD-0030347,CUST-00633,PROD-0439,2024-03-27,1,1059.0,0.0,0.0,1059.0,665.41,393.59,Pune,Maharashtra,West,Delivered
ORD-0030348,CUST-03387,PROD-0057,2024-12-28,1,619.0,0.0,0.0,619.0,369.83,249.17,Hyderabad,Telangana,South,Delivered
ORD-0030349,CUST-05019,PROD-0024,2023-05-25,2,709.0,0.0,0.0,1418.0,813.78,604.22,Bengaluru,Karnataka,South,Delivered
ORD-0030350,CUST-04618,PROD-0033,2023-08-13,2,2979.0,0.0,0.0,5958.0,3736.32,2221.68,Chennai,Tamil Nadu,South,Delivered
ORD-0030351,CUST-03626,PROD-0446,2023-06-13,1,619.0,15.0,92.85,526.15,322.87,203.28,Bengaluru,Karnataka,South,Delivered
ORD-0030352,CUST-02677,PROD-0440,2023-10-27,1,349.0,15.0,52.35,296.65,281.11,15.54,Pune,Maharashtra,West,Delivered
ORD-0030353,CUST-01687,PROD-0457,2023-07-17,1,779.0,0.0,0.0,779.0,695.9,83.1,Pune,Maharashtra,West,Delivered
ORD-0030354,CUST-01887,PROD-0163,2024-05-06,1,219.0,15.0,32.85,186.15,130.96,55.19,Chennai,Tamil Nadu,South,Delivered
ORD-0030355,CUST-01828,PROD-0271,2022-08-08,2,2859.0,0.0,0.0,5718.0,4151.52,1566.48,Ahmedabad,Gujarat,West,Delivered
ORD-0030356,CUST-04797,PROD-0178,2024-02-16,1,549.0,5.0,27.45,521.55,484.52,37.03,Patna,Bihar,East,Cancelled
ORD-0030357,CUST-01113,PROD-0327,2023-11-18,4,3489.0,15.0,2093.4,11862.6,8443.76,3418.84,Delhi,Delhi,North,Delivered
ORD-0030358,CUST-02000,PROD-0464,2022-02-13,1,3049.0,5.0,152.45,2896.55,1651.75,1244.8,Kolkata,West Bengal,East,Delivered
ORD-0030359,CUST-02279,PROD-0012,2024-06-09,1,1919.0,0.0,0.0,1919.0,1005.89,913.11,Hyderabad,Telangana,South,Delivered
ORD-0030360,CUST-02167,PROD-0315,2023-04-30,1,5109.0,10.0,510.9,4598.1,3469.81,1128.29,Kochi,Kerala,South,Delivered
ORD-0030361,CUST-00023,PROD-0115,2023-03-13,3,2249.0,0.0,0.0,6747.0,4457.37,2289.63,Mumbai,Maharashtra,West,Delivered
ORD-0030362,CUST-01422,PROD-0480,2024-10-31,4,1169.0,10.0,467.6,4208.4,2654.08,1554.32,Indore,Madhya Pradesh,Central,Delivered
ORD-0030363,CUST-02606,PROD-0524,2022-01-17,1,2969.0,15.0,445.35,2523.65,1612.97,910.68,Mumbai,Maharashtra,West,Delivered
ORD-0030364,CUST-03972,PROD-0456,2024-07-30,4,399.0,0.0,0.0,1596.0,1190.36,405.64,Kolkata,West Bengal,East,Delivered
ORD-0030365,CUST-02985,PROD-0021,2022-03-24,2,1179.0,0.0,0.0,2358.0,1257.84,1100.16,Delhi,Delhi,North,Delivered
ORD-0030366,CUST-02037,PROD-0172,2024-08-25,2,719.0,5.0,71.9,1366.1,845.4,520.7,Mumbai,Maharashtra,West,Delivered
ORD-0030367,CUST-03495,PROD-0133,2023-07-02,1,259.0,10.0,25.9,233.1,183.61,49.49,Patna,Bihar,East,Delivered
ORD-0030368,CUST-03499,PROD-0455,2024-01-24,2,879.0,0.0,0.0,1758.0,1138.0,620.0,Chennai,Tamil Nadu,South,Delivered
ORD-0030369,CUST-01305,PROD-0010,2022-09-17,1,99.0,0.0,0.0,99.0,81.39,17.61,Bengaluru,Karnataka,South,Delivered
ORD-0030370,CUST-00538,PROD-0503,2024-07-09,1,239.0,10.0,23.9,215.1,91.97,123.13,Bengaluru,Karnataka,South,Delivered
ORD-0030371,CUST-04194,PROD-0327,2023-10-21,1,3489.0,10.0,348.9,3140.1,2110.94,1029.16,Hyderabad,Telangana,South,Delivered
ORD-0030372,CUST-02772,PROD-0412,2022-03-12,1,4419.0,10.0,441.9,3977.1,2743.99,1233.11,Patna,Bihar,East,Cancelled
ORD-0030373,CUST-00923,PROD-0255,2024-07-09,1,80.0,0.0,0.0,80.0,70.65,9.35,Patna,Bihar,East,Delivered
ORD-0030374,CUST-01378,PROD-0389,2024-05-16,1,459.0,5.0,22.95,436.05,326.21,109.84,Visakhapatnam,Andhra Pradesh,South,Delivered
ORD-0030375,CUST-04003,PROD-0187,2024-06-08,3,1409.0,10.0,422.7,3804.3,2043.78,1760.52,Hyderabad,Telangana,South,Delivered
ORD-0030376,CUST-03437,PROD-0367,2023-08-20,1,609.0,0.0,0.0,609.0,392.27,216.73,Chennai,Tamil Nadu,South,Delivered
ORD-0030377,CUST-04908,PROD-0242,2022-01-24,1,369.0,10.0,36.9,332.1,213.19,118.91,Lucknow,Uttar Pradesh,North,Returned
ORD-0030378,CUST-02443,PROD-0510,2024-10-03,1,6279.0,10.0,627.9,5651.1,3797.31,1853.79,Hyderabad,Telangana,South,Delivered
ORD-0030379,CUST-00269,PROD-0508,2024-01-17,1,4349.0,0.0,0.0,4349.0,3679.35,669.65,Bengaluru,Karnataka,South,Delivered
ORD-0030380,CUST-03677,PROD-0316,2024-10-12,1,9659.0,0.0,0.0,9659.0,6035.58,3623.42,Patna,Bihar,East,Cancelled
ORD-0030381,CUST-01338,PROD-0430,2023-01-29,1,649.0,0.0,0.0,649.0,296.25,352.75,Bhubaneswar,Odisha,East,Returned
ORD-0030382,CUST-01709,PROD-0411,2024-03-27,1,1279.0,5.0,63.95,1215.05,603.37,611.68,Hyderabad,Telangana,South,Returned
ORD-0030383,CUST-01033,PROD-0389,2024-11-15,1,459.0,30.0,137.7,321.3,326.21,-4.91,Delhi,Delhi,North,Delivered
ORD-0030384,CUST-01637,PROD-0535,2024-12-28,3,169.0,0.0,0.0,507.0,323.91,183.09,Pune,Maharashtra,West,Delivered
ORD-0030385,CUST-04323,PROD-0483,2023-02-14,1,1559.0,5.0,77.95,1481.05,965.05,516.0,Delhi,Delhi,North,Delivered
ORD-0030386,CUST-03025,PROD-0413,2024-02-09,1,2059.0,10.0,205.9,1853.1,1729.45,123.65,Delhi,Delhi,North,Delivered
ORD-0030387,CUST-00565,PROD-0044,2023-06-07,1,709.0,0.0,0.0,709.0,389.26,319.74,Bengaluru,Karnataka,South,Delivered
ORD-0030388,CUST-03077,PROD-0200,2024-11-28,1,1099.0,0.0,0.0,1099.0,439.71,659.29,Pune,Maharashtra,West,Delivered
